time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-10.552684404157334,-5.71276202226528,21.85674342269067,6.092329083411377,0.35784698227377465,0.0,-7.82117477655029,-4.630274945034257,3.9341071559124443,-0.045652835776331946,0.18149919997086722,0.0,382.3136683373398,380.9370143710349,381.91590402480466,381.34487549912143
3.900000000000003,-11.029967386172327,-5.994500041098388,22.092260593626417,6.0894543814098085,0.3688746932334608,0.0,-8.089167908140697,-4.761102896967017,3.9148088110090487,-0.0528607906095406,0.1880255020858868,0.0,469.9367177170278,470.4731024348154,469.0758649785513,468.5143608488088
3.960000000000003,-11.523653629954197,-6.284180612022309,22.326630032753148,6.08592898330649,0.3797541318404969,0.0,-8.367932845320766,-4.895044897709488,3.895705332481971,-0.07441276411977325,0.16252938159956565,0.0,474.3196617090381,472.38610202058334,474.0567561613779,472.39499675748635
4.020000000000002,-12.033000585107228,-6.581323884808362,22.55646496991714,6.081800885706732,0.38954685329062055,0.0,-8.611225023523906,-5.010023966937724,3.764429169788932,-0.05945024248260501,0.1645417338558341,0.0,438.1850565041151,438.37814766427573,439.75083057848013,440.9851784745007
4.080000000000001,-12.556588865033245,-6.885156400974741,22.77691876110858,6.078088892725766,0.3991276532721928,0.0,-8.842718548872709,-5.118022505208477,3.58330219505419,-0.06719685855331622,0.1475716859883991,0.0,424.6891214304325,423.2559147363268,424.1330531321308,423.4640096346902
4.14,-13.095575171990921,-7.196160408556523,22.989374352123303,6.074748675168276,0.4092282025817413,0.0,-9.124354477028183,-5.248971621142315,3.497030690184331,-0.03917060343888742,0.19279802231552728,0.0,457.1243629906325,460.7396255527569,458.422596607762,460.6426251063145
4.199999999999998,-13.650365429015244,-7.514443652572204,23.19346993661079,6.072066989944602,0.42065598460955744,0.0,-9.369736067712342,-5.36068091237827,3.305238894858327,-0.05902324950884698,0.18533718578548447,0.0,424.4422172905901,423.8383825811327,427.8254394592583,426.12981609274345
4.259999999999997,-14.222159083843513,-7.8404398255025045,23.39035088827539,6.068977762619657,0.43152060572388873,0.0,-9.690891809816048,-5.5059370145128845,3.25533641039608,-0.039572450520737816,0.1708135131241357,0.0,478.5893649607527,477.511348827442,476.1711827557981,477.6556587711598
4.319999999999996,-14.81293894634266,-8.174955156831006,23.58286044380522,6.06645859903897,0.44198624518011,0.0,-10.002648691468602,-5.644647416812137,3.1598312009015572,-0.047310864676278014,0.18081213128541887,0.0,466.29871913249275,467.10696095955063,467.3340567572089,466.72942868967436
4.379999999999995,-15.421983981677513,-8.517528546027247,23.767993497039665,6.063308766436418,0.45284614802140233,0.0,-10.299818578154136,-5.774614558066521,3.0096939339292033,-0.06567582519251548,0.1813677439897729,0.0,451.79715428274915,451.8730495306658,453.38750575308507,451.9072363061709
4.439999999999993,-16.050449574587862,-8.868558066141551,23.94657595295698,6.059099906270223,0.46437342597260756,0.0,-10.649806708173085,-5.926446739153908,2.940584044038416,-0.08105754415192934,0.20778477121339203,0.0,483.532222026252,485.55078936471483,483.83783191246636,482.6746135880218
4.499999999999992,-16.700168674837435,-9.228757277953932,24.12068449564054,6.054135759034303,0.4769636306104381,0.0,-11.008256669288826,-6.080277108268956,2.86031824063389,-0.08632088787198028,0.21364734797922633,0.0,485.95631486879813,486.43487026173733,485.9615226418438,485.5617613687651
4.559999999999991,-17.370824555332945,-9.597886062229287,24.288067885188546,6.048702861834791,0.4895976306317458,0.0,-11.347771069604677,-6.224158033335004,2.716738020724817,-0.10072526229698314,0.20357117880592754,0.0,471.65886026539033,470.92057583684544,470.6605117189786,469.53746720146484
4.6199999999999894,-18.06117279554105,-9.97531168787846,24.444818563350868,6.042831432385725,0.5015947555999238,0.0,-11.664761195338746,-6.356933948152673,2.506334166653978,-0.09266635476036458,0.19151647353128123,0.0,452.7594963177183,451.8264875718483,452.63540900711934,453.27571635175224
4.679999999999988,-18.770952900832167,-10.360847906387104,24.58894680024654,6.037779170849962,0.5125329256705022,0.0,-11.995481850830949,-6.494470578333216,2.2959069621812542,-0.07114844329000743,0.14849290188677922,0.0,459.47308969424057,456.0776112989377,456.15373905476577,457.86371812507065
4.739999999999987,-19.498999033797446,-10.753915159386015,24.717024748997623,6.0337530739123295,0.5222537260143723,0.0,-12.274010605712112,-6.608125197260647,1.9724023894877267,-0.06004004942083001,0.18049264130197842,0.0,417.71720286437994,420.52543892025034,418.75083336386376,419.7127560707388
4.799999999999986,-20.244599098256487,-11.154117920712189,24.8264567286529,6.029720151058662,0.533129602728402,0.0,-12.580508597754873,-6.732216511323472,1.6738648336108597,-0.08813291489406239,0.1827632788312532,0.0,431.35689377182973,431.581527142915,433.5582130047822,431.18653684872555
4.859999999999984,-21.01010708808694,-11.562363143084205,24.9197580186324,6.024101741890451,0.5439230139877154,0.0,-12.937338468504212,-6.876133224898764,1.4338923354123179,-0.10790134314669296,0.17342700442119754,0.0,458.35665745627523,457.6439338443307,459.3455371096519,457.76719796098575
4.919999999999983,-21.796334995334167,-11.97891191559561,24.996802792357393,6.017640374685595,0.5542743486217967,0.0,-13.271326816409825,-7.009108662926075,1.1323443431103821,-0.10726936803379661,0.17065119004549537,0.0,440.4725063766347,440.2716775747285,441.1923235300879,441.2342412315705
4.979999999999982,-22.603837863564813,-12.403927165522028,25.056939029977194,6.0114198454130765,0.5650024551928148,0.0,-13.646322268437142,-7.158244316982466,0.8696738686798494,-0.09731842363529859,0.19147031543088897,0.0,461.06035105418096,462.73204416355895,459.2494422593582,460.0293667282753
5.0399999999999805,-23.431451081129627,-12.836834948430239,25.096907148786293,6.0051624545089535,0.576710881719471,0.0,-13.942165580725169,-7.27237089153847,0.4611645844385205,-0.12427085051198324,0.2016123580802128,0.0,409.6701572230102,410.61192371053346,409.8885925871319,407.4740113446598
